Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Person
0.185546875,0.119140625,684.2866194,-630.8616158,1,-4.40318552,8.054472928,-8.093138223,5.282454427,-2.86348986,1.517692891,-0.611652371,0.116894404,P7
0.205078125,0.138671875,820.7893984,-666.5764769,1,-4.387494633,7.951100525,-7.777698868,4.658991385,-2.022796833,0.800323537,-0.272288547,0.04990638,P7
0.142578125,0.08203125,707.8922724,-625.5185374,1,-4.598383302,8.775215529,-9.037460585,5.444661331,-1.788039849,0.023867718,0.263162661,-0.083002827,P7
0.12109375,0.0625,613.1939099,-555.048921,1,-4.420160471,8.117035888,-8.129279018,5.087565521,-2.410115231,1.106327894,-0.445632091,0.094331046,P7
0.138671875,0.080078125,665.1186477,-622.2604937,1,-4.417868027,8.032834709,-7.893436728,4.789724048,-2.018098349,0.558920408,-0.025749264,-0.026291876,P7
0.1171875,0.0546875,652.0347584,-590.3019663,1,-4.530041392,8.53977607,-8.811598965,5.624191439,-2.408879915,0.6556913,-0.050751102,-0.018349603,P7
0.232421875,0.173828125,643.0794295,-404.9144984,1,-4.350999776,7.865585027,-7.785355247,4.878210731,-2.287721661,0.882262228,-0.221118492,0.019206309,P7
0.158203125,0.091796875,510.625939,-283.8387481,1,-4.27542117,7.419075955,-6.703904954,3.510924047,-1.407840867,0.736506645,-0.358045627,0.078760672,P7
0.1328125,0.072265625,681.0228311,-675.0347578,1,-4.572467043,8.781569774,-9.435608847,6.637154674,-3.578192613,1.588789091,-0.494736569,0.073529227,P7
0.10546875,0.05859375,519.2645873,-623.1631388,1,-4.358631089,7.823444637,-7.618188318,4.716354322,-2.281741392,0.942144104,-0.24248145,0.019156858,P7
0.134765625,0.08203125,708.0213959,-582.3424298,1,-4.708014301,9.423629881,-10.73799935,8.094364203,-4.560945312,2.027580946,-0.644891882,0.106301071,P7
0.12109375,0.05859375,393.299588,-542.4126062,1,-4.477938279,8.350358653,-8.528201811,5.425846128,-2.448160942,0.889324734,-0.252250136,0.041083877,P7
0.14453125,0.078125,535.2533776,-582.2070725,1,-4.437059926,8.203456538,-8.198520915,4.771956662,-1.562013736,0.209839379,0.01148121,0.000919942,P7
0.154296875,0.091796875,595.9984367,-576.1796828,1,-4.5422254,8.623367142,-9.016489485,5.828987385,-2.41224874,0.487264841,0.085277196,-0.053901456,P7
0.146484375,0.08984375,581.6541867,-513.2220922,1,-4.36547958,7.882932299,-7.75800965,4.93886755,-2.707122301,1.543450879,-0.668342197,0.133763235,P7
0.185546875,0.119140625,654.5296193,-718.7247096,1,-4.364670468,7.871060056,-7.732791281,4.840281174,-2.383869261,1.065560605,-0.348480174,0.052949628,P7
0.15625,0.107421875,608.6364663,-431.3916331,1,-4.4369457,8.279647741,-8.63126823,5.858753659,-3.076604559,1.418498738,-0.502221105,0.090212146,P7
0.2109375,0.15625,585.2568402,-390.1946681,1,-4.444348474,8.175319605,-8.152658234,4.93462643,-1.916361466,0.396525247,0.040918562,-0.033987176,P7
0.13671875,0.080078125,662.1074635,-512.8673629,1,-4.48719965,8.375991763,-8.539728156,5.384322765,-2.358360529,0.78698726,-0.181601685,0.019633941,P7
0.078125,0.0390625,576.7080002,-328.4020096,1,-4.550855339,8.727326365,-9.383765744,6.708027614,-3.969837979,2.194758836,-0.898661552,0.173109133,P7
0.08203125,0.037109375,620.8557538,-496.1356762,1,-4.359718659,7.763966928,-7.424321099,4.49169624,-2.179236224,0.952912424,-0.277572285,0.032333828,P7
0.111328125,0.05859375,602.5427807,-586.6695387,1,-4.409140663,8.092911704,-8.064167053,4.619332379,-1.051702518,-0.691490557,0.689656506,-0.185349371,P7
0.103515625,0.048828125,672.8362104,-588.7904865,1,-4.416209818,8.089400298,-8.100883965,5.087940967,-2.32846184,0.896946284,-0.277607308,0.048934076,P7
0.14453125,0.080078125,773.9395721,-689.1864461,1,-4.410907182,8.069601648,-8.114952729,5.31360934,-2.818597636,1.349160837,-0.461923049,0.074074644,P7
0.134765625,0.076171875,758.0871666,-650.1236072,1,-4.424006623,8.077798938,-8.012566029,5.040972489,-2.513275764,1.180149091,-0.419230526,0.070192166,P7
0.2890625,0.2109375,598.1161109,-410.9569539,1,-4.337509809,7.787437392,-7.607050896,4.638941984,-2.05934851,0.732151042,-0.166776574,0.012198521,P7
0.091796875,0.041015625,607.6008543,-577.8332118,1,-4.338248072,7.711569737,-7.359502001,4.373635043,-2.020176222,0.875275438,-0.287359626,0.044871945,P7
0.140625,0.076171875,586.4000708,-593.7591737,1,-4.457433153,8.278885819,-8.525323394,5.72702649,-2.969579464,1.251005303,-0.344621908,0.040080896,P7
0.091796875,0.04296875,541.1581075,-462.4128404,1,-4.370569766,7.872476884,-7.626949449,4.623365803,-2.412969399,1.50460922,-0.768264971,0.17840693,P7
0.115234375,0.052734375,508.6087498,-534.7719317,1,-4.658208181,9.198885224,-10.26406921,7.546692938,-4.264286316,2.022313116,-0.703222641,0.121945278,P7
0.123046875,0.06640625,514.7806905,-516.5291857,1,-4.473519707,8.262727525,-8.254909044,5.17450687,-2.606314487,1.354313118,-0.573829251,0.117074567,P7
0.107421875,0.05078125,572.984509,-541.028856,1,-4.33930743,7.764850537,-7.540201039,4.739468675,-2.638294731,1.576118793,-0.706422302,0.143875185,P7
0.177734375,0.1171875,591.0237599,-492.5321427,1,-4.448893525,8.204303244,-8.27331435,5.326730036,-2.692103262,1.240220816,-0.426627016,0.069721603,P7
0.126953125,0.0625,577.2499191,-423.4082398,1,-4.510359944,8.473688151,-8.743133411,5.625241561,-2.477676834,0.750257984,-0.121469107,0.003489129,P7
0.130859375,0.076171875,640.4434623,-503.9330176,1,-4.402362302,7.985098122,-7.8651892,4.952832646,-2.512941898,1.174989765,-0.389114981,0.056736687,P7
0.109375,0.05859375,799.3030136,-581.7455263,1,-4.439905753,8.156403303,-8.007323954,4.59843214,-1.773602252,0.737511886,-0.368994437,0.097563428,P7
0.091796875,0.04296875,682.0822095,-533.3409949,1,-4.458157522,8.206413526,-8.179565222,4.97920341,-2.011861795,0.502524903,-0.018794216,-0.019724967,P7
0.138671875,0.08203125,683.8895278,-664.8873329,1,-4.325208696,7.667713017,-7.277703251,4.168102554,-1.576166493,0.345028901,0.026684886,-0.028403767,P7
0.16796875,0.1015625,615.2207519,-556.7380517,1,-4.358165274,7.815805319,-7.528459661,4.368188023,-1.667564999,0.396410068,-0.006705244,-0.019464234,P7
0.111328125,0.056640625,684.728037,-561.4367213,1,-4.533685123,8.604907398,-9.119231531,6.331257275,-3.387199775,1.52141852,-0.503031032,0.085600719,P7
0.18359375,0.119140625,786.0419636,-628.5106965,1,-4.463299834,8.206158258,-8.104176638,4.786470256,-1.811589184,0.416414348,-0.015993492,-0.013960695,P7
0.1015625,0.052734375,801.0378242,-609.8411883,1,-4.418863787,8.065581801,-8.02606696,5.209715323,-2.954897649,1.712931137,-0.72949851,0.141168056,P7
0.119140625,0.05859375,710.5834579,-600.0204732,1,-4.397206847,7.943308073,-7.692054839,4.47850648,-1.705928026,0.386683449,0.012382816,-0.025644939,P7
0.1796875,0.115234375,591.8516413,-615.8141735,1,-4.377748753,7.893934967,-7.355106154,3.049421326,1.041125212,-2.315521337,1.367894126,-0.303960886,P7
0.18359375,0.125,526.0626393,-533.2668257,1,-4.363800837,7.877952548,-7.713092584,4.700870614,-2.155678883,0.901967539,-0.294096898,0.045926072,P7
0.23046875,0.162109375,494.4409959,-528.3235879,1,-4.364576434,7.869496794,-7.623112166,4.403499713,-1.672125667,0.482502073,-0.110212493,0.014585681,P7
0.1796875,0.11328125,509.5122498,-626.9466758,1,-4.474544953,8.344998421,-8.55802314,5.538115167,-2.619388619,1.030952837,-0.312818788,0.050746991,P7
0.2109375,0.1484375,529.0688695,-609.4324525,1,-4.545989109,8.578371368,-8.797061382,5.47318126,-2.225085313,0.614651855,-0.109036034,0.010986216,P7
0.203125,0.134765625,813.739614,-741.3362501,1,-4.567245262,8.817319805,-9.626354699,7.089003251,-4.324443181,2.391418542,-0.965585719,0.185935906,P7
0.16796875,0.1171875,513.5036474,-462.8058926,1,-4.38609168,7.980993379,-7.902290831,4.811000515,-2.006106313,0.609815482,-0.114979561,0.007720712,P7
0.244140625,0.189453125,557.9193088,-542.3793094,1,-4.396675859,7.968491313,-7.824714786,4.934087028,-2.713738095,1.623130265,-0.750502227,0.159964815,P7
0.119140625,0.0625,210.743616,-274.4679833,1,-4.85451307,9.873881008,-11.23943279,8.441469507,-4.897600223,2.277347617,-0.692202188,0.091052283,P8
0.134765625,0.072265625,192.3933255,-291.1323293,1,-4.943620173,10.26508468,-11.80221092,8.551478071,-4.41787451,1.808957897,-0.544238835,0.082425497,P8
0.12109375,0.0625,275.5653377,-326.6867101,1,-4.718087125,9.282552261,-9.968807086,6.526834267,-2.869674658,0.982438329,-0.28769229,0.052440674,P8
0.126953125,0.06640625,230.3801571,-335.3712471,1,-4.680800226,9.053747513,-9.3934329,5.702737467,-2.060957301,0.395269348,-0.008197977,-0.008362746,P8
0.15625,0.083984375,225.2141847,-370.7544185,1,-4.427423586,7.964612631,-7.616811403,4.461689004,-1.923865686,0.680912414,-0.148490682,0.009380764,P8
0.171875,0.095703125,250.6806277,-380.1268322,1,-4.880196692,10.12676632,-11.90797786,9.133064288,-5.113837666,2.212359347,-0.674677778,0.104506037,P8
0.15234375,0.0859375,260.1104531,-386.5616858,1,-4.586440297,8.492638673,-8.123090203,4.434808576,-1.784767676,0.905750615,-0.431640904,0.092744251,P8
0.15625,0.087890625,147.8377258,-275.9046912,1,-5.278156033,11.87526002,-14.85293043,11.18092902,-4.939887364,0.97688695,0.102388068,-0.064489603,P8
0.1171875,0.05859375,224.3493558,-253.3489009,1,-4.580578443,8.686672816,-8.902421537,5.416969574,-1.97654334,0.350324749,0.017419454,-0.011836571,P8
0.134765625,0.072265625,252.7781007,-344.1827309,1,-4.452673279,8.020652661,-7.513088564,4.008610357,-1.368751021,0.390581356,-0.098856479,0.013535227,P8
0.1484375,0.083984375,261.2900432,-291.7413554,1,-4.702503601,9.25131362,-10.08421133,7.008648735,-3.56525162,1.474120265,-0.456257608,0.074145973,P8
0.189453125,0.134765625,256.2390859,-288.0278603,1,-4.598084702,8.808563435,-9.312687503,6.302910671,-3.193764913,1.333872605,-0.399006248,0.058207548,P8
0.177734375,0.09765625,222.9186674,-307.0692799,1,-4.69068166,8.973693764,-8.943079026,4.900750563,-1.425886607,0.205766643,-0.028805303,0.008243639,P8
0.19140625,0.1171875,258.0476931,-344.5789846,1,-4.687579661,9.153380376,-9.799022937,6.52424132,-3.048125342,1.132719824,-0.330038431,0.054428532,P8
0.185546875,0.119140625,243.5131227,-264.7948466,1,-4.656970788,9.010223427,-9.501644193,6.164928563,-2.774521228,1.000631595,-0.291561127,0.048919815,P8
0.189453125,0.11328125,224.133026,-307.4854831,1,-4.707178885,9.183648504,-9.761533326,6.446025309,-3.030518603,1.131717561,-0.299858703,0.037701974,P8
0.1015625,0.048828125,355.1830924,-320.6440268,1,-4.678034315,9.073155213,-9.596865168,6.372863639,-3.176080707,1.408825587,-0.488979348,0.085126631,P8
0.115234375,0.05859375,272.5471596,-339.1636792,1,-4.632156826,8.906306162,-9.327650076,5.981728821,-2.564867221,0.768461245,-0.14348467,0.011672535,P8
0.125,0.064453125,195.9148429,-256.580696,1,-4.49328724,8.180591348,-7.732183231,4.043574597,-1.124867325,0.089349056,0.052152222,-0.015326031,P8
0.140625,0.05859375,307.3253246,-288.9377228,1,-4.699546998,9.233376775,-9.976621911,6.649587506,-2.920594438,0.828787714,-0.114249466,-0.000728221,P8
0.13671875,0.07421875,230.7216981,-332.8336079,1,-4.78065938,9.634240291,-10.77614808,7.371817751,-3.020120599,0.474957698,0.163222116,-0.067306487,P8
0.162109375,0.087890625,228.2178688,-394.2012297,1,-4.675187158,9.108292728,-9.721432128,6.416519152,-2.9148201,1.021382276,-0.280516863,0.04576922,P8
0.1640625,0.087890625,203.6525747,-315.9464653,1,-4.661795056,9.094174541,-9.901847393,7.037104946,-3.778882008,1.62347286,-0.481836913,0.069614086,P8
0.158203125,0.083984375,204.9589315,-313.2979266,1,-4.726690615,9.443329978,-10.58123564,7.523568286,-3.613644931,1.130147038,-0.180406102,0.004939703,P8
0.12109375,0.0625,216.5905612,-279.7276902,1,-4.754540618,9.372323709,-9.928225575,6.170094262,-2.345403168,0.564538018,-0.084047493,0.00526739,P8
0.111328125,0.05859375,173.8835911,-233.4206734,1,-5.089200747,11.07936276,-13.63889491,10.66155845,-5.673646713,2.127091586,-0.536648498,0.070382397,P8
0.1328125,0.068359375,256.7910704,-265.2851102,1,-4.860872887,9.98432011,-11.49444393,8.487207223,-4.508140805,1.863051461,-0.557990195,0.086872339,P8
0.134765625,0.06640625,265.7531393,-282.8302946,1,-4.760281321,9.472059665,-10.33871404,6.917550725,-3.057176126,0.942356224,-0.200085533,0.024293646,P8
0.15234375,0.08203125,255.0182941,-365.9474642,1,-5.011340425,10.49584533,-12.01741037,8.445734476,-4.108573616,1.627524186,-0.520874534,0.089096011,P8
0.23046875,0.158203125,369.2217962,-343.3949785,1,-4.61786022,8.824595982,-9.216706597,6.092098726,-3.008155226,1.250219842,-0.383286564,0.059097014,P8
0.19921875,0.1171875,200.0659826,-295.554474,1,-4.568317888,8.685717401,-9.149044848,6.286418551,-3.404817629,1.643562498,-0.609087218,0.115574648,P8
0.10546875,0.052734375,319.0571139,-341.5041289,1,-5.159300743,11.47118177,-14.55776,11.82323344,-6.518942807,2.476604122,-0.612376943,0.077365408,P8
0.158203125,0.083984375,225.8916175,-318.8947557,1,-4.575589949,8.688673494,-9.068381781,5.998142346,-2.874644915,1.080108308,-0.28975745,0.041452565,P8
0.14453125,0.078125,300.5151054,-392.0265518,1,-4.653439489,8.877353766,-8.995475452,5.303001636,-1.887303171,0.364100175,0.00911592,-0.017350537,P8
0.12109375,0.0625,290.2698632,-318.0992046,1,-4.909958191,10.29520127,-12.33569913,9.767072866,-5.715061399,2.585034456,-0.8160662,0.129480239,P8
0.123046875,0.060546875,355.3996571,-370.74477,1,-4.786925445,9.439545839,-9.930516726,6.123915379,-2.393744229,0.678432782,-0.147404216,0.016699799,P8
0.15625,0.08203125,246.6835616,-352.0307527,1,-4.553684439,8.546545538,-8.630475862,5.200624631,-1.945285952,0.373566949,0.035320935,-0.026605111,P8
0.15234375,0.087890625,352.8772726,-387.5020406,1,-4.630807212,8.814077335,-8.94192658,5.355955062,-2.113062504,0.667001425,-0.177573195,0.026344655,P8
0.2265625,0.14453125,262.68731,-337.380712,1,-4.550809216,8.48081485,-8.45280676,5.111869606,-2.208162887,0.839788767,-0.267700062,0.047007594,P8
0.19921875,0.1171875,297.5533889,-327.4295125,1,-4.794002161,9.672720042,-10.92106069,7.970606165,-4.29473833,1.857396003,-0.585950374,0.095030769,P8
0.15234375,0.0859375,186.8773196,-359.0152923,1,-4.657403092,9.046575367,-9.741255035,6.723190751,-3.347602438,1.226556966,-0.274345049,0.024284835,P8
0.3125,0.234375,206.0855427,-297.6519505,1,-4.544107051,8.511643993,-8.638829186,5.421698508,-2.405782207,0.832324234,-0.200886413,0.023941125,P8
0.255859375,0.158203125,192.8033164,-291.638663,1,-4.797935425,9.65503371,-10.75996284,7.549917609,-3.726138329,1.41325611,-0.392557426,0.058388307,P8
0.2734375,0.17578125,178.9239799,-343.7377133,1,-4.684878577,9.13820843,-9.833273878,6.767178472,-3.472475809,1.459961505,-0.439880468,0.065161852,P8
0.220703125,0.154296875,281.9910329,-335.6905004,1,-4.602464446,8.770065418,-9.019717282,5.513208485,-2.040912057,0.352491523,0.060852988,-0.033514746,P8
0.30078125,0.203125,212.6048345,-360.1488788,1,-4.651828704,8.913314085,-9.168217413,5.634559545,-2.25785675,0.640841231,-0.122287356,0.011476974,P8
0.27734375,0.203125,266.5508835,-421.1056228,1,-4.514724325,8.293867412,-7.942555779,4.243975907,-1.309101736,0.301605573,-0.09886214,0.025802453,P8
0.181640625,0.103515625,136.0015815,-321.4028659,1,-4.613625449,8.738371012,-8.934047595,5.756679496,-2.922146544,1.38109146,-0.486982885,0.080662756,P8
0.126953125,0.064453125,301.1464651,-385.5811147,1,-4.934442328,10.46643442,-12.8881966,10.78551761,-6.825227911,3.275286128,-1.033360229,0.153992581,P8
0.119140625,0.060546875,309.2268774,-350.7224448,1,-4.989455783,10.5793938,-12.60331515,9.556822467,-5.104106329,2.096085673,-0.640626973,0.105205874,P8
0.12109375,0.068359375,250.5968317,-346.6215671,1,-4.951018104,10.14529689,-10.95540756,6.411661989,-1.669429705,-0.11153126,0.147190378,-0.016758706,P8
0.103515625,0.052734375,293.7423055,-308.8892026,1,-4.920210788,10.31015682,-12.26407518,9.523649367,-5.392804789,2.354688951,-0.724479388,0.113081496,P8
0.138671875,0.072265625,326.1883538,-359.7505171,1,-4.833976357,9.736104977,-10.65480892,7.053963652,-3.149709228,1.148881725,-0.369142532,0.068689598,P8
0.1328125,0.06640625,322.3689002,-395.9067398,1,-4.787036886,9.68282994,-11.06497468,8.323110997,-4.70375769,2.111232352,-0.666391437,0.104990056,P8
0.1953125,0.12109375,315.3274621,-334.4299213,1,-4.446831777,8.065711695,-7.791833688,4.55807832,-1.895444363,0.661397145,-0.175864405,0.024792459,P8
0.14453125,0.08203125,306.7152811,-327.6357646,1,-4.582851226,8.663484687,-8.849605672,5.513372107,-2.357156051,0.780412953,-0.19562803,0.027975824,P8
0.1328125,0.0703125,260.1641395,-370.1013156,1,-4.936372923,10.2138809,-11.52551467,7.759686786,-3.246883924,0.895782204,-0.190680686,0.030103926,P8
0.224609375,0.138671875,231.9925458,-359.4681241,1,-4.607453768,8.853657146,-9.403970671,6.301079568,-2.891516716,0.867960719,-0.115412338,-0.004337982,P8
0.107421875,0.052734375,267.953724,-307.4181094,1,-4.720638218,9.133242206,-9.23875927,5.114613294,-1.447878594,0.183745211,-0.043314785,0.018995157,P8
0.197265625,0.119140625,270.9772471,-364.525537,1,-4.611867,8.788965968,-9.04169175,5.609291434,-2.30248784,0.690763975,-0.153356734,0.020387722,P8
0.1953125,0.123046875,233.533633,-280.7566526,1,-4.699920022,9.248669192,-10.1670924,7.340075581,-4.09152018,1.878799999,-0.600320966,0.091312968,P8
0.154296875,0.087890625,200.6509617,-353.102724,1,-4.697730235,9.261481866,-10.16080981,7.104194492,-3.548257416,1.363688293,-0.379994717,0.057432077,P8
0.2265625,0.16796875,189.3589853,-306.0508763,1,-4.616120622,8.851483426,-9.305683062,6.168750027,-2.982430929,1.166036168,-0.327069392,0.045040366,P8
0.18359375,0.123046875,228.6722685,-252.5985498,1,-4.492170625,8.25469927,-8.052836583,4.613022498,-1.679845046,0.41445142,-0.060036765,0.002724737,P8
0.125,0.064453125,219.4087918,-307.9185875,1,-4.916619477,10.2345664,-11.90818483,8.666747648,-4.141431371,1.239447522,-0.171612263,-0.002910864,P8
0.15234375,0.080078125,232.4758559,-363.2561628,1,-4.878594133,9.987580526,-11.33575014,8.115695092,-4.070639911,1.514256947,-0.375894757,0.043347908,P8
0.171875,0.09375,223.6997862,-325.1675683,1,-4.543656789,8.470137765,-8.435180569,5.003755461,-1.962210161,0.586930888,-0.141452184,0.021680607,P8
0.12109375,0.0625,224.7573591,-259.0546474,1,-4.950655343,10.35139622,-12.03445556,8.769347899,-4.437941644,1.739446018,-0.523864371,0.086731557,P8
0.212890625,0.134765625,238.2809462,-294.2773733,1,-4.76328935,9.571481719,-10.75770315,7.705540683,-3.885843646,1.465423652,-0.392674964,0.057070177,P8
0.208984375,0.111328125,227.1995308,-377.5924935,1,-4.56979368,8.558947784,-8.509553566,4.936040555,-1.803397032,0.477132672,-0.105486877,0.016114247,P8
0.248046875,0.14453125,196.2493379,-327.917107,1,-4.63939125,8.916606009,-9.405108533,6.302577955,-3.075563613,1.14259398,-0.26712922,0.025415556,P8
0.154296875,0.0859375,256.2378511,-325.0269314,1,-4.591518776,8.715737614,-8.90296179,5.344862816,-1.854179996,0.215440446,0.113433079,-0.040807907,P8
0.13671875,0.0703125,255.8618155,-354.9737279,1,-4.892980327,10.02251696,-11.24894642,7.747233556,-3.641882393,1.349317192,-0.401317827,0.066061312,P8
0.150390625,0.080078125,250.2774025,-341.1414992,1,-4.836064771,9.714242364,-10.49411171,6.597025718,-2.42416775,0.477597498,-0.033162828,-0.001356954,P8
0.158203125,0.087890625,201.5554305,-343.0590653,1,-4.820228494,9.6917442,-10.82691008,8.009247396,-4.864373557,2.657202476,-1.032546779,0.185865841,P8
0.12109375,0.064453125,209.3284425,-341.8581837,1,-4.684692609,9.163725674,-9.853306739,6.585743794,-3.028210064,1.032201278,-0.245494615,0.030040187,P8
0.126953125,0.06640625,242.2092273,-289.0769853,1,-4.554155652,8.496362011,-8.496097646,5.225356153,-2.412201,1.041870736,-0.367034561,0.065903944,P8
0.2890625,0.2109375,229.3369017,-380.5648964,1,-4.647868657,8.952488332,-9.363054803,5.969054766,-2.542361838,0.767499722,-0.148507618,0.012754279,P8
0.138671875,0.076171875,308.4050298,-385.9741451,1,-4.704864588,9.232315025,-10.01570401,6.882427176,-3.283830539,1.036692097,-0.13276735,-0.014262109,P8
0.12890625,0.0703125,197.583264,-277.9862441,1,-4.760233892,9.367172428,-9.792213067,5.727783119,-1.665140925,0.012214219,0.139650183,-0.029228515,P8
0.11328125,0.056640625,631.9761666,-549.0594082,1,-5.169804118,11.64716424,-15.35204559,13.57253264,-8.726773645,4.128327241,-1.300479836,0.201083646,P9
0.12890625,0.068359375,501.4943577,-557.6723421,1,-4.601383451,8.697967101,-8.795598137,5.302842507,-2.109579466,0.631250634,-0.145144351,0.019648474,P9
0.126953125,0.068359375,548.1457816,-572.7816935,1,-4.605183309,8.768837128,-8.992631661,5.461898264,-2.01786395,0.391447532,0.0097618,-0.016259285,P9
0.1484375,0.078125,412.8161638,-508.2003754,1,-5.101830036,11.16211552,-13.94422583,11.33436816,-6.543057433,2.773997091,-0.795002938,0.113636908,P9
0.12109375,0.0625,541.799754,-585.3672235,1,-5.015471968,10.76432371,-13.14603786,10.3826771,-5.769213725,2.335928575,-0.642267756,0.090065849,P9
0.130859375,0.068359375,401.5637686,-472.9012624,1,-4.761464192,9.416793771,-10.07925321,6.464625607,-2.699206315,0.845340245,-0.225716215,0.038884121,P9
0.125,0.064453125,487.9212837,-576.0193319,1,-5.154443823,11.45178533,-14.52036721,11.735201,-6.324424045,2.235269253,-0.465744206,0.042726696,P9
0.150390625,0.0859375,525.7986768,-544.6888543,1,-4.706737443,9.360430253,-10.4658329,7.518357983,-3.801953478,1.397193867,-0.348025453,0.046574974,P9
0.15625,0.08984375,545.2145716,-486.0929542,1,-4.838664264,9.921220417,-11.40772697,8.280156589,-4.042142726,1.322316973,-0.256713527,0.02155852,P9
0.20703125,0.140625,528.1799124,-450.8296811,1,-4.822323679,9.830513956,-11.23176507,8.202068296,-4.256125431,1.690616055,-0.488980713,0.076001069,P9
0.193359375,0.125,492.7566802,-477.2282325,1,-4.747754141,9.428565277,-10.31889331,7.047727568,-3.327709172,1.16568979,-0.281659671,0.034037663,P9
0.154296875,0.08984375,473.8363973,-413.2080463,1,-4.995130929,10.69309999,-13.08843938,10.49630442,-6.083376128,2.662685578,-0.81084019,0.125700351,P9
0.171875,0.103515625,483.7041633,-548.4060401,1,-4.622779257,8.870881506,-9.298264869,6.037462297,-2.719366783,0.937385525,-0.240904007,0.035590987,P9
0.1875,0.1171875,456.1359265,-442.5807588,1,-4.684789017,9.033494245,-9.306593346,5.646670856,-2.156185693,0.537573329,-0.067622264,-0.002544724,P9
0.17578125,0.111328125,434.2982424,-410.9002413,1,-4.617289036,8.847969816,-9.293877394,6.165799517,-2.995181783,1.179767554,-0.334423361,0.047240145,P9
0.142578125,0.076171875,456.2334848,-540.7347807,1,-4.772129016,9.473756716,-10.233692,6.724668735,-2.96594717,0.998658472,-0.267246034,0.041933138,P9
0.138671875,0.07421875,559.2599475,-616.2859833,1,-4.754592859,9.33515328,-9.790862907,6.044999052,-2.509732216,0.992114844,-0.409375235,0.092301121,P9
0.14453125,0.083984375,576.280881,-586.2176866,1,-4.817305582,9.702954535,-10.69511249,7.205325196,-3.260184342,1.124768667,-0.311160933,0.050720675,P9
0.130859375,0.068359375,513.535954,-542.772902,1,-4.943089759,10.4192592,-12.47486607,9.729758399,-5.490004067,2.360893615,-0.710275715,0.108328834,P9
0.1171875,0.0625,480.6523866,-564.8438586,1,-5.052395389,10.80031021,-12.7762231,9.222860479,-4.254715996,1.288762159,-0.258670378,0.030076132,P9
0.2734375,0.203125,488.0207953,-402.0591776,1,-4.598304707,8.771114473,-9.157921982,6.00334549,-2.841026718,1.085974406,-0.311040902,0.047863349,P9
0.1328125,0.0703125,427.232933,-496.5779411,1,-5.193121805,11.2296781,-12.80389989,7.686312124,-1.513646513,-0.925493302,0.64001381,-0.119840848,P9
0.162109375,0.099609375,501.3838128,-477.257224,1,-4.593373614,8.666283892,-8.722296016,5.229347143,-2.159966853,0.802674399,-0.275206428,0.052546743,P9
0.12890625,0.0703125,436.6284774,-564.3764933,1,-4.485898615,8.21912459,-8.026533799,4.712412856,-1.874995,0.539431711,-0.08411712,0.000582023,P9
0.146484375,0.078125,545.3702432,-589.0896829,1,-4.422250681,7.983049723,-7.724807156,4.619225149,-2.009895842,0.691230279,-0.147965101,0.011420282,P9
0.1796875,0.103515625,422.250355,-542.3796536,1,-4.962158967,10.49061592,-12.53687017,9.582531824,-5.057146619,1.894138945,-0.471145994,0.060036994,P9
0.1796875,0.10546875,410.451368,-470.2158023,1,-4.621114696,8.807554445,-9.079553871,5.769790372,-2.636777859,1.02114135,-0.310779151,0.049742107,P9
0.28125,0.2109375,472.4082677,-460.2653313,1,-4.804647386,9.685079715,-10.74117565,7.272234071,-3.149689107,0.853537997,-0.118874142,0.003537101,P9
0.181640625,0.115234375,577.5726894,-524.0072315,1,-4.86885967,10.0425794,-11.63076921,8.604245102,-4.485005043,1.75092364,-0.483271101,0.070162991,P9
0.19921875,0.12109375,449.6707285,-465.1582839,1,-4.598154911,8.7618813,-9.138605391,6.025332924,-2.954522536,1.235493266,-0.399836853,0.068415357,P9
0.234375,0.146484375,426.3862022,-466.1891672,1,-4.649099387,8.871235789,-9.052749535,5.557584941,-2.369392285,0.855622268,-0.253333639,0.04013319,P9
0.19140625,0.107421875,406.8765846,-538.1952227,1,-4.913568786,10.09984627,-11.28932829,7.448848065,-2.89357662,0.569868741,-0.011822993,-0.010265557,P9
0.111328125,0.056640625,620.5442525,-585.2415066,1,-4.947484736,10.48928423,-12.68192759,9.941149002,-5.510937117,2.268762684,-0.662823174,0.103983112,P9
0.08984375,0.044921875,586.9834236,-532.2373096,1,-4.784144236,9.65087806,-10.8365887,7.655238261,-3.733012155,1.346931556,-0.348699976,0.049413029,P9
0.103515625,0.052734375,577.7753643,-610.4785471,1,-4.55018449,8.46310588,-8.307196649,4.72564816,-1.760203496,0.613794692,-0.240700477,0.055746494,P9
0.12109375,0.0625,514.9504379,-547.9555967,1,-4.570699847,8.587123512,-8.650001695,5.22862832,-2.11909042,0.669104371,-0.173141374,0.028083101,P9
0.14453125,0.080078125,486.6501977,-495.3598759,1,-4.872098278,9.932882701,-11.08550749,7.556270922,-3.455661304,1.209622881,-0.342319532,0.05681397,P9
0.119140625,0.0625,442.6860129,-487.0825413,1,-4.669992684,9.000879213,-9.4347305,6.299212055,-3.361840056,1.699007277,-0.650893084,0.118363024,P9
0.125,0.06640625,544.6839131,-537.977503,1,-5.12114539,11.35603388,-14.60387855,12.4799909,-7.714723836,3.511114784,-1.066701241,0.159314263,P9
